datetime,temp
2018-04-28 11:00:00,7.1
2018-04-28 08:00:00,6.0
2018-04-28 05:00:00,6.5
2018-04-28 02:00:00,8.5
2018-04-27 23:00:00,9.2
2018-04-27 20:00:00,10.1
2018-04-27 17:00:00,8.2
2018-04-27 14:00:00,11.4
2018-04-27 11:00:00,7.3
2018-04-27 08:00:00,6.9
2018-04-27 05:00:00,5.3
2018-04-27 02:00:00,4.7
2018-04-26 23:00:00,6.5
2018-04-26 20:00:00,7.9
2018-04-26 17:00:00,9.7
2018-04-26 14:00:00,9.1
2018-04-26 11:00:00,6.8
2018-04-26 08:00:00,5.3
2018-04-26 05:00:00,2.6
2018-04-26 02:00:00,2.6
2018-04-25 23:00:00,2.9
2018-04-25 20:00:00,4.0
2018-04-25 17:00:00,6.3
2018-04-25 14:00:00,6.7
2018-04-25 11:00:00,6.9
2018-04-25 08:00:00,4.2
2018-04-25 05:00:00,5.6
2018-04-25 02:00:00,7.3
2018-04-24 23:00:00,8.6
2018-04-24 20:00:00,8.6
2018-04-24 17:00:00,9.4
2018-04-24 14:00:00,10.4
2018-04-24 11:00:00,13.2
2018-04-24 08:00:00,11.4
2018-04-24 05:00:00,9.6
2018-04-24 02:00:00,11.2
2018-04-23 23:00:00,12.2
2018-04-23 20:00:00,13.5
2018-04-23 17:00:00,16.1
2018-04-23 14:00:00,16.1
2018-04-23 11:00:00,13.5
2018-04-23 08:00:00,9.3
2018-04-23 05:00:00,8.9
2018-04-23 02:00:00,9.2
2018-04-22 23:00:00,10.3
2018-04-22 20:00:00,11.1
2018-04-22 17:00:00,11.6
2018-04-22 14:00:00,14.3
2018-04-22 11:00:00,13.3
2018-04-22 08:00:00,10.0
2018-04-22 05:00:00,11.6
2018-04-22 02:00:00,13.7
2018-04-21 23:00:00,14.3
2018-04-21 20:00:00,15.5
2018-04-21 17:00:00,17.6
2018-04-21 14:00:00,15.0
2018-04-21 11:00:00,12.8
2018-04-21 08:00:00,9.5
2018-04-21 05:00:00,7.4
2018-04-21 02:00:00,8.5
2018-04-20 23:00:00,10.8
2018-04-20 20:00:00,12.1
2018-04-20 17:00:00,14.1
2018-04-20 14:00:00,13.7
2018-04-20 11:00:00,10.1
2018-04-20 08:00:00,4.5
2018-04-20 05:00:00,1.6
2018-04-20 02:00:00,1.1
2018-04-19 23:00:00,1.1
2018-04-19 20:00:00,1.8
2018-04-19 17:00:00,4.3
2018-04-19 14:00:00,2.2
2018-04-19 11:00:00,1.1
2018-04-19 08:00:00,-1.3
2018-04-19 05:00:00,-2.0
2018-04-19 02:00:00,-1.6
2018-04-18 23:00:00,0.4
2018-04-18 20:00:00,6.3
2018-04-18 17:00:00,9.2
2018-04-18 14:00:00,9.4
2018-04-18 11:00:00,7.1
2018-04-18 08:00:00,1.8
2018-04-18 05:00:00,-1.6
2018-04-18 02:00:00,-2.1
2018-04-17 23:00:00,1.2
2018-04-17 20:00:00,2.9
2018-04-17 17:00:00,5.6
2018-04-17 14:00:00,7.1
2018-04-17 11:00:00,6.7
2018-04-17 08:00:00,2.8
2018-04-17 05:00:00,1.0
2018-04-17 02:00:00,4.2
2018-04-16 23:00:00,6.5
2018-04-16 20:00:00,7.4
2018-04-16 17:00:00,9.8
2018-04-16 14:00:00,10.4
2018-04-16 11:00:00,10.0
2018-04-16 08:00:00,5.5
2018-04-16 05:00:00,0.8
2018-04-16 02:00:00,1.6
2018-04-15 23:00:00,2.7
2018-04-15 20:00:00,5.2
2018-04-15 17:00:00,9.4
2018-04-15 14:00:00,8.9
2018-04-15 11:00:00,7.5
2018-04-15 08:00:00,4.4
2018-04-15 05:00:00,-3.4
2018-04-15 02:00:00,-2.4
2018-04-14 23:00:00,1.2
2018-04-14 20:00:00,4.4
2018-04-14 17:00:00,7.7
2018-04-14 14:00:00,7.6
2018-04-14 11:00:00,5.4
2018-04-14 08:00:00,1.4
2018-04-14 05:00:00,-4.3
2018-04-14 02:00:00,-3.6
2018-04-13 23:00:00,-1.7
2018-04-13 20:00:00,0.5
2018-04-13 17:00:00,3.3
2018-04-13 14:00:00,8.9
2018-04-13 11:00:00,13.5
2018-04-13 08:00:00,7.8
2018-04-13 05:00:00,6.5
2018-04-13 02:00:00,8.9
2018-04-12 23:00:00,10.7
2018-04-12 20:00:00,11.3
2018-04-12 17:00:00,14.3
2018-04-12 14:00:00,14.4
2018-04-12 11:00:00,11.9
2018-04-12 08:00:00,5.9
2018-04-12 05:00:00,3.5
2018-04-12 02:00:00,4.7
2018-04-11 23:00:00,6.1
2018-04-11 20:00:00,7.4
2018-04-11 17:00:00,10.5
2018-04-11 14:00:00,8.4
2018-04-11 11:00:00,6.2
2018-04-11 08:00:00,2.2
2018-04-11 05:00:00,-0.8
2018-04-11 02:00:00,-1.7
2018-04-10 23:00:00,0.3
2018-04-10 20:00:00,1.4
2018-04-10 17:00:00,2.8
2018-04-10 14:00:00,3.4
2018-04-10 11:00:00,3.6
2018-04-10 08:00:00,1.5
2018-04-10 05:00:00,0.6
2018-04-10 02:00:00,0.9
2018-04-09 23:00:00,0.9
2018-04-09 20:00:00,0.7
2018-04-09 17:00:00,1.9
2018-04-09 14:00:00,2.9
2018-04-09 11:00:00,3.2
2018-04-09 08:00:00,0.7
2018-04-09 05:00:00,2.1
2018-04-09 02:00:00,3.3
2018-04-08 23:00:00,4.7
2018-04-08 20:00:00,6.3
2018-04-08 17:00:00,6.1
2018-04-08 14:00:00,4.7
2018-04-08 11:00:00,3.6
2018-04-08 08:00:00,0.7
2018-04-08 05:00:00,-0.4
2018-04-08 02:00:00,-0.1
2018-04-07 23:00:00,0.2
2018-04-07 20:00:00,0.6
2018-04-07 17:00:00,2.1
2018-04-07 14:00:00,2.8
2018-04-07 11:00:00,1.5
2018-04-07 08:00:00,1.0
2018-04-07 05:00:00,1.4
2018-04-07 02:00:00,1.9
2018-04-06 23:00:00,2.6
2018-04-06 20:00:00,4.0
2018-04-06 17:00:00,5.7
2018-04-06 14:00:00,4.1
2018-04-06 11:00:00,1.9
2018-04-06 08:00:00,0.7
2018-04-06 05:00:00,2.1
2018-04-06 02:00:00,4.1
2018-04-05 23:00:00,5.1
2018-04-05 20:00:00,4.9
2018-04-05 17:00:00,7.6
2018-04-05 14:00:00,6.1
2018-04-05 11:00:00,3.5
2018-04-05 08:00:00,-0.9
2018-04-05 05:00:00,-1.9
2018-04-05 02:00:00,-1.2
2018-04-04 23:00:00,0.0
2018-04-04 20:00:00,0.2
2018-04-04 17:00:00,3.2
2018-04-04 14:00:00,2.8
2018-04-04 11:00:00,0.9
2018-04-04 08:00:00,-2.6
2018-04-04 05:00:00,-5.0
2018-04-04 02:00:00,-4.2
2018-04-03 23:00:00,-3.0
2018-04-03 20:00:00,-1.9
2018-04-03 17:00:00,-0.2
2018-04-03 14:00:00,-0.5
2018-04-03 11:00:00,-0.6
2018-04-03 08:00:00,-2.7
2018-04-03 05:00:00,-4.3
2018-04-03 02:00:00,-4.2
2018-04-02 23:00:00,-3.3
2018-04-02 20:00:00,-4.1
2018-04-02 17:00:00,-3.7
2018-04-02 14:00:00,-1.8
2018-04-02 11:00:00,-2.4
2018-04-02 08:00:00,-6.7
2018-04-02 05:00:00,-10.1
2018-04-02 02:00:00,-10.0
2018-04-01 23:00:00,-8.6
2018-04-01 20:00:00,-6.0
2018-04-01 17:00:00,-2.8
2018-04-01 14:00:00,-1.3
2018-04-01 11:00:00,-4.8
2018-04-01 08:00:00,-12.0
2018-04-01 05:00:00,-13.5
2018-04-01 02:00:00,-12.5
2018-03-31 23:00:00,-9.7
2018-03-31 20:00:00,-6.5
2018-03-31 17:00:00,-3.5
2018-03-31 14:00:00,-3.5
2018-03-31 11:00:00,-5.0
2018-03-31 08:00:00,-9.8
2018-03-31 05:00:00,-13.9
2018-03-31 02:00:00,-12.1
2018-03-30 23:00:00,-10.0
2018-03-30 20:00:00,-7.8
2018-03-30 17:00:00,-7.8
2018-03-30 14:00:00,-6.2
2018-03-30 11:00:00,-5.3
2018-03-30 08:00:00,-4.1
2018-03-30 05:00:00,-2.5
2018-03-30 02:00:00,-1.2
2018-03-29 23:00:00,-0.2
2018-03-29 20:00:00,0.7
2018-03-29 17:00:00,1.9
2018-03-29 14:00:00,2.1
2018-03-29 11:00:00,1.4
2018-03-29 08:00:00,-1.1
2018-03-29 05:00:00,-2.1
2018-03-29 02:00:00,-0.8
2018-03-28 23:00:00,-0.4
2018-03-28 20:00:00,-0.1
2018-03-28 17:00:00,0.5
2018-03-28 14:00:00,0.0
2018-03-28 11:00:00,-2.2
2018-03-28 08:00:00,-5.4
2018-03-28 05:00:00,-6.5
2018-03-28 02:00:00,-5.3
2018-03-27 23:00:00,-4.9
2018-03-27 20:00:00,-2.7
2018-03-27 17:00:00,-0.5
2018-03-27 14:00:00,-0.5
2018-03-27 11:00:00,-0.4
2018-03-27 08:00:00,-2.7
2018-03-27 05:00:00,-3.1
2018-03-27 02:00:00,-3.5
2018-03-26 23:00:00,-4.9
2018-03-26 20:00:00,-4.6
2018-03-26 17:00:00,-2.7
2018-03-26 14:00:00,-2.1
2018-03-26 11:00:00,-2.9
2018-03-26 08:00:00,-6.0
2018-03-26 05:00:00,-5.0
2018-03-26 02:00:00,-4.2
2018-03-25 23:00:00,-2.2
2018-03-25 20:00:00,-0.6
2018-03-25 17:00:00,0.2
2018-03-25 14:00:00,-0.4
2018-03-25 11:00:00,-1.6
2018-03-25 08:00:00,-2.9
2018-03-25 05:00:00,-3.9
2018-03-25 02:00:00,-4.1
2018-03-24 23:00:00,-4.3
2018-03-24 20:00:00,-4.5
2018-03-24 17:00:00,-3.3
2018-03-24 14:00:00,-4.1
2018-03-24 11:00:00,-5.7
2018-03-24 08:00:00,-6.1
2018-03-24 05:00:00,-6.5
2018-03-24 02:00:00,-4.4
2018-03-23 23:00:00,-2.2
2018-03-23 20:00:00,1.5
2018-03-23 17:00:00,0.7
2018-03-23 14:00:00,-0.3
2018-03-23 11:00:00,-0.6
2018-03-23 08:00:00,-0.6
2018-03-23 05:00:00,0.2
2018-03-23 02:00:00,0.5
2018-03-22 23:00:00,0.9
2018-03-22 20:00:00,4.2
2018-03-22 17:00:00,6.6
2018-03-22 14:00:00,7.2
2018-03-22 11:00:00,5.4
2018-03-22 08:00:00,2.3
2018-03-22 05:00:00,1.3
2018-03-22 02:00:00,1.8
2018-03-21 23:00:00,1.8
2018-03-21 20:00:00,1.5
2018-03-21 17:00:00,1.7
2018-03-21 14:00:00,2.0
2018-03-21 11:00:00,1.9
2018-03-21 08:00:00,1.8
2018-03-21 05:00:00,1.4
2018-03-21 02:00:00,0.2
2018-03-20 23:00:00,-1.5
2018-03-20 20:00:00,-2.8
2018-03-20 17:00:00,-2.7
2018-03-20 14:00:00,-4.0
2018-03-20 11:00:00,-7.4
2018-03-20 08:00:00,-13.8
2018-03-20 05:00:00,-16.1
2018-03-20 02:00:00,-15.2
2018-03-19 23:00:00,-12.7
2018-03-19 20:00:00,-10.6
2018-03-19 17:00:00,-5.2
2018-03-19 14:00:00,1.1
2018-03-19 11:00:00,2.0
2018-03-19 08:00:00,-0.9
2018-03-19 05:00:00,-2.1
2018-03-19 02:00:00,-1.8
2018-03-18 23:00:00,-0.5
2018-03-18 20:00:00,0.6
2018-03-18 17:00:00,1.8
2018-03-18 14:00:00,2.5
2018-03-18 11:00:00,-0.9
2018-03-18 08:00:00,-5.6
2018-03-18 05:00:00,-5.1
2018-03-18 02:00:00,-4.5
2018-03-17 23:00:00,-4.9
2018-03-17 20:00:00,-5.2
2018-03-17 17:00:00,-0.5
2018-03-17 14:00:00,-1.6
2018-03-17 11:00:00,-5.6
2018-03-17 08:00:00,-16.5
2018-03-17 05:00:00,-16.9
2018-03-17 02:00:00,-16.5
2018-03-16 23:00:00,-14.2
2018-03-16 20:00:00,-11.5
2018-03-16 17:00:00,-6.7
2018-03-16 14:00:00,-5.9
2018-03-16 11:00:00,-10.1
2018-03-16 08:00:00,-14.7
2018-03-16 05:00:00,-15.4
2018-03-16 02:00:00,-15.4
2018-03-15 23:00:00,-13.0
2018-03-15 20:00:00,-11.0
2018-03-15 17:00:00,-6.1
2018-03-15 14:00:00,-6.4
2018-03-15 11:00:00,-9.0
2018-03-15 08:00:00,-14.7
2018-03-15 05:00:00,-14.1
2018-03-15 02:00:00,-12.6
2018-03-14 23:00:00,-10.6
2018-03-14 20:00:00,-7.7
2018-03-14 17:00:00,-4.8
2018-03-14 14:00:00,-3.4
2018-03-14 11:00:00,-4.9
2018-03-14 08:00:00,-3.5
2018-03-14 05:00:00,-4.7
2018-03-14 02:00:00,-5.4
2018-03-13 23:00:00,-5.7
2018-03-13 20:00:00,-7.7
2018-03-13 17:00:00,-5.6
2018-03-13 14:00:00,-5.9
2018-03-13 11:00:00,-8.8
2018-03-13 08:00:00,-15.1
2018-03-13 05:00:00,-17.2
2018-03-13 02:00:00,-17.5
2018-03-12 23:00:00,-15.8
2018-03-12 20:00:00,-14.3
2018-03-12 17:00:00,-11.9
2018-03-12 14:00:00,-10.2
2018-03-12 11:00:00,-11.9
2018-03-12 08:00:00,-16.8
2018-03-12 05:00:00,-17.1
2018-03-12 02:00:00,-15.9
2018-03-11 23:00:00,-15.4
2018-03-11 20:00:00,-13.0
2018-03-11 17:00:00,-10.3
2018-03-11 14:00:00,-9.4
2018-03-11 11:00:00,-12.0
2018-03-11 08:00:00,-15.9
2018-03-11 05:00:00,-15.2
2018-03-11 02:00:00,-12.7
2018-03-10 23:00:00,-11.8
2018-03-10 20:00:00,-9.8
2018-03-10 17:00:00,-8.1
2018-03-10 14:00:00,-7.4
2018-03-10 11:00:00,-8.6
2018-03-10 08:00:00,-8.3
2018-03-10 05:00:00,-7.6
2018-03-10 02:00:00,-6.6
2018-03-09 23:00:00,-6.6
2018-03-09 20:00:00,-6.4
2018-03-09 17:00:00,-4.7
2018-03-09 14:00:00,-2.7
2018-03-09 11:00:00,-4.5
2018-03-09 08:00:00,-9.1
2018-03-09 05:00:00,-10.4
2018-03-09 02:00:00,-10.1
2018-03-08 23:00:00,-11.7
2018-03-08 20:00:00,-12.2
2018-03-08 17:00:00,-9.9
2018-03-08 14:00:00,-9.8
2018-03-08 11:00:00,-13.8
2018-03-08 08:00:00,-17.9
2018-03-08 05:00:00,-17.5
2018-03-08 02:00:00,-16.6
2018-03-07 23:00:00,-14.4
2018-03-07 20:00:00,-13.6
2018-03-07 17:00:00,-12.4
2018-03-07 14:00:00,-11.0
2018-03-07 11:00:00,-11.5
2018-03-07 08:00:00,-12.3
2018-03-07 05:00:00,-11.4
2018-03-07 02:00:00,-9.5
2018-03-06 23:00:00,-4.7
2018-03-06 20:00:00,0.6
2018-03-06 17:00:00,2.5
2018-03-06 14:00:00,3.4
2018-03-06 11:00:00,2.6
2018-03-06 08:00:00,-1.0
2018-03-06 05:00:00,-3.2
2018-03-06 02:00:00,-5.0
2018-03-05 23:00:00,-4.1
2018-03-05 20:00:00,-3.6
2018-03-05 17:00:00,-3.9
2018-03-05 14:00:00,-2.2
2018-03-05 11:00:00,-6.6
2018-03-05 08:00:00,-10.9
2018-03-05 05:00:00,-13.4
2018-03-05 02:00:00,-12.6
2018-03-04 23:00:00,-11.5
2018-03-04 20:00:00,-11.2
2018-03-04 17:00:00,-9.4
2018-03-04 14:00:00,-6.7
2018-03-04 11:00:00,-7.0
2018-03-04 08:00:00,-12.9
2018-03-04 05:00:00,-13.9
2018-03-04 02:00:00,-15.1
2018-03-03 23:00:00,-14.1
2018-03-03 20:00:00,-13.7
2018-03-03 17:00:00,-10.1
2018-03-03 14:00:00,-9.7
2018-03-03 11:00:00,-13.7
2018-03-03 08:00:00,-18.5
2018-03-03 05:00:00,-16.5
2018-03-03 02:00:00,-17.0
2018-03-02 23:00:00,-17.0
2018-03-02 20:00:00,-17.1
2018-03-02 17:00:00,-15.1
2018-03-02 14:00:00,-15.5
2018-03-02 11:00:00,-19.4
2018-03-02 08:00:00,-25.1
2018-03-02 05:00:00,-25.5
2018-03-02 02:00:00,-24.3
2018-03-01 23:00:00,-20.9
2018-03-01 20:00:00,-18.8
2018-03-01 17:00:00,-15.4
2018-03-01 14:00:00,-14.4
2018-03-01 11:00:00,-16.7
2018-03-01 08:00:00,-20.8
2018-03-01 05:00:00,-19.0
2018-03-01 02:00:00,-16.1
2018-02-28 23:00:00,-11.2
2018-02-28 20:00:00,-7.4
2018-02-28 17:00:00,-7.4
2018-02-28 14:00:00,-5.7
2018-02-28 11:00:00,-6.0
2018-02-28 08:00:00,-7.9
2018-02-28 05:00:00,-5.1
2018-02-28 02:00:00,-5.5
2018-02-27 23:00:00,-4.8
2018-02-27 20:00:00,-3.6
2018-02-27 17:00:00,-3.7
2018-02-27 14:00:00,-3.4
2018-02-27 11:00:00,-8.7
2018-02-27 08:00:00,-10.9
2018-02-27 05:00:00,-8.5
2018-02-27 02:00:00,-7.6
2018-02-26 23:00:00,-6.5
2018-02-26 20:00:00,-4.7
2018-02-26 17:00:00,-2.5
2018-02-26 14:00:00,-1.1
2018-02-26 11:00:00,-4.1
2018-02-26 08:00:00,-5.6
2018-02-26 05:00:00,-7.5
2018-02-26 02:00:00,-9.7
2018-02-25 23:00:00,-9.2
2018-02-25 20:00:00,-7.6
2018-02-25 17:00:00,-6.1
2018-02-25 14:00:00,-5.4
2018-02-25 11:00:00,-10.3
2018-02-25 08:00:00,-15.4
2018-02-25 05:00:00,-18.7
2018-02-25 02:00:00,-18.4
2018-02-24 23:00:00,-15.7
2018-02-24 20:00:00,-14.7
2018-02-24 17:00:00,-11.4
2018-02-24 14:00:00,-9.3
2018-02-24 11:00:00,-10.8
2018-02-24 08:00:00,-12.7
2018-02-24 05:00:00,-12.0
2018-02-24 02:00:00,-11.8
2018-02-23 23:00:00,-12.1
2018-02-23 20:00:00,-11.2
2018-02-23 17:00:00,-10.6
2018-02-23 14:00:00,-9.4
2018-02-23 11:00:00,-11.7
2018-02-23 08:00:00,-16.3
2018-02-23 05:00:00,-15.7
2018-02-23 02:00:00,-14.4
2018-02-22 23:00:00,-14.8
2018-02-22 20:00:00,-13.3
2018-02-22 17:00:00,-10.8
2018-02-22 14:00:00,-9.9
2018-02-22 11:00:00,-11.7
2018-02-22 08:00:00,-16.4
2018-02-22 05:00:00,-13.3
2018-02-22 02:00:00,-12.5
2018-02-21 23:00:00,-8.0
2018-02-21 20:00:00,-4.9
2018-02-21 17:00:00,-4.3
2018-02-21 14:00:00,-3.9
2018-02-21 11:00:00,-3.3
2018-02-21 08:00:00,-5.1
2018-02-21 05:00:00,-5.5
2018-02-21 02:00:00,-7.5
2018-02-20 23:00:00,-6.9
2018-02-20 20:00:00,-7.3
2018-02-20 17:00:00,-6.7
2018-02-20 14:00:00,-6.9
2018-02-20 11:00:00,-11.4
2018-02-20 08:00:00,-14.9
2018-02-20 05:00:00,-17.3
2018-02-20 02:00:00,-15.7
2018-02-19 23:00:00,-15.1
2018-02-19 20:00:00,-16.3
2018-02-19 17:00:00,-12.4
2018-02-19 14:00:00,-12.5
2018-02-19 11:00:00,-16.5
2018-02-19 08:00:00,-22.3
2018-02-19 05:00:00,-22.6
2018-02-19 02:00:00,-22.6
2018-02-18 23:00:00,-22.0
2018-02-18 20:00:00,-20.0
2018-02-18 17:00:00,-16.1
2018-02-18 14:00:00,-14.1
2018-02-18 11:00:00,-17.6
2018-02-18 08:00:00,-22.4
2018-02-18 05:00:00,-21.5
2018-02-18 02:00:00,-21.8
2018-02-17 23:00:00,-19.8
2018-02-17 20:00:00,-18.1
2018-02-17 17:00:00,-14.3
2018-02-17 14:00:00,-12.7
2018-02-17 11:00:00,-15.6
2018-02-17 08:00:00,-18.8
2018-02-17 05:00:00,-18.7
2018-02-17 02:00:00,-17.3
2018-02-16 23:00:00,-17.9
2018-02-16 20:00:00,-19.4
2018-02-16 17:00:00,-17.0
2018-02-16 14:00:00,-15.7
2018-02-16 11:00:00,-19.7
2018-02-16 08:00:00,-23.9
2018-02-16 05:00:00,-21.4
2018-02-16 02:00:00,-22.5
2018-02-15 23:00:00,-18.8
2018-02-15 20:00:00,-17.6
2018-02-15 17:00:00,-17.2
2018-02-15 14:00:00,-16.9
2018-02-15 11:00:00,-20.0
2018-02-15 08:00:00,-22.6
2018-02-15 05:00:00,-21.8
2018-02-15 02:00:00,-21.7
2018-02-14 23:00:00,-20.4
2018-02-14 20:00:00,-22.1
2018-02-14 17:00:00,-20.0
2018-02-14 14:00:00,-18.4
2018-02-14 11:00:00,-22.3
2018-02-14 08:00:00,-23.6
2018-02-14 05:00:00,-16.2
2018-02-14 02:00:00,-13.1
2018-02-13 23:00:00,-14.0
2018-02-13 20:00:00,-10.1
2018-02-13 17:00:00,-9.3
2018-02-13 14:00:00,-7.9
2018-02-13 11:00:00,-11.3
2018-02-13 08:00:00,-19.1
2018-02-13 05:00:00,-16.3
2018-02-13 02:00:00,-14.0
2018-02-12 23:00:00,-14.8
2018-02-12 20:00:00,-12.9
2018-02-12 17:00:00,-10.6
2018-02-12 14:00:00,-10.6
2018-02-12 11:00:00,-13.8
2018-02-12 08:00:00,-16.0
2018-02-12 05:00:00,-14.4
2018-02-12 02:00:00,-14.2
2018-02-11 23:00:00,-13.9
2018-02-11 20:00:00,-13.9
2018-02-11 17:00:00,-13.8
2018-02-11 14:00:00,-10.9
2018-02-11 11:00:00,-15.0
2018-02-11 08:00:00,-20.5
2018-02-11 05:00:00,-19.1
2018-02-11 02:00:00,-19.8
2018-02-10 23:00:00,-19.4
2018-02-10 20:00:00,-17.7
2018-02-10 17:00:00,-13.2
2018-02-10 14:00:00,-10.1
2018-02-10 11:00:00,-11.6
2018-02-10 08:00:00,-16.8
2018-02-10 05:00:00,-17.9
2018-02-10 02:00:00,-16.3
2018-02-09 23:00:00,-13.4
2018-02-09 20:00:00,-11.8
2018-02-09 17:00:00,-8.8
2018-02-09 14:00:00,-7.6
2018-02-09 11:00:00,-8.9
2018-02-09 08:00:00,-14.1
2018-02-09 05:00:00,-15.3
2018-02-09 02:00:00,-14.2
2018-02-08 23:00:00,-12.8
2018-02-08 20:00:00,-12.4
2018-02-08 17:00:00,-11.4
2018-02-08 14:00:00,-10.9
2018-02-08 11:00:00,-16.3
2018-02-08 08:00:00,-18.8
2018-02-08 05:00:00,-19.5
2018-02-08 02:00:00,-17.1
2018-02-07 23:00:00,-15.1
2018-02-07 20:00:00,-12.7
2018-02-07 17:00:00,-13.0
2018-02-07 14:00:00,-10.3
2018-02-07 11:00:00,-12.4
2018-02-07 08:00:00,-16.8
2018-02-07 05:00:00,-18.2
2018-02-07 02:00:00,-19.1
2018-02-06 23:00:00,-18.0
2018-02-06 20:00:00,-15.1
2018-02-06 17:00:00,-16.3
2018-02-06 14:00:00,-12.0
2018-02-06 11:00:00,-16.4
2018-02-06 08:00:00,-19.1
2018-02-06 05:00:00,-18.3
2018-02-06 02:00:00,-18.7
2018-02-05 23:00:00,-16.7
2018-02-05 20:00:00,-14.6
2018-02-05 17:00:00,-14.1
2018-02-05 14:00:00,-8.9
2018-02-05 11:00:00,-13.0
2018-02-05 08:00:00,-13.7
2018-02-05 05:00:00,-17.3
2018-02-05 02:00:00,-16.8
2018-02-04 23:00:00,-12.3
2018-02-04 20:00:00,-14.2
2018-02-04 17:00:00,-9.7
2018-02-04 14:00:00,-9.6
2018-02-04 11:00:00,-12.0
2018-02-04 08:00:00,-15.8
2018-02-04 05:00:00,-14.5
2018-02-04 02:00:00,-14.4
2018-02-03 23:00:00,-14.4
2018-02-03 20:00:00,-11.9
2018-02-03 17:00:00,-9.2
2018-02-03 14:00:00,-7.8
2018-02-03 11:00:00,-7.5
2018-02-03 08:00:00,-13.3
2018-02-03 05:00:00,-13.4
2018-02-03 02:00:00,-13.8
2018-02-02 23:00:00,-13.2
2018-02-02 20:00:00,-10.5
2018-02-02 17:00:00,-10.6
2018-02-02 14:00:00,-10.2
2018-02-02 11:00:00,-12.6
2018-02-02 08:00:00,-16.1
2018-02-02 05:00:00,-17.9
2018-02-02 02:00:00,-16.9
2018-02-01 23:00:00,-15.6
2018-02-01 20:00:00,-15.5
2018-02-01 17:00:00,-16.0
2018-02-01 14:00:00,-15.5
2018-02-01 11:00:00,-18.3
2018-02-01 08:00:00,-20.1
2018-02-01 05:00:00,-19.1
2018-02-01 02:00:00,-15.1
2018-01-31 23:00:00,-14.8
2018-01-31 20:00:00,-10.5
2018-01-31 17:00:00,-9.4
2018-01-31 14:00:00,-8.2
2018-01-31 11:00:00,-9.4
2018-01-31 08:00:00,-18.7
2018-01-31 05:00:00,-15.8
2018-01-31 02:00:00,-18.9
2018-01-30 23:00:00,-20.0
2018-01-30 20:00:00,-20.7
2018-01-30 17:00:00,-17.8
2018-01-30 14:00:00,-13.2
2018-01-30 11:00:00,-19.8
2018-01-30 08:00:00,-25.4
2018-01-30 05:00:00,-25.5
2018-01-30 02:00:00,-24.2
2018-01-29 23:00:00,-22.5
2018-01-29 20:00:00,-20.8
2018-01-29 17:00:00,-18.4
2018-01-29 14:00:00,-15.7
2018-01-29 11:00:00,-20.2
2018-01-29 08:00:00,-23.4
2018-01-29 05:00:00,-23.5
2018-01-29 02:00:00,-23.3
2018-01-28 23:00:00,-23.2
2018-01-28 20:00:00,-24.1
2018-01-28 17:00:00,-23.0
2018-01-28 14:00:00,-21.2
2018-01-28 11:00:00,-24.5
2018-01-28 08:00:00,-28.0
2018-01-28 05:00:00,-28.5
2018-01-28 02:00:00,-27.7
2018-01-27 23:00:00,-26.1
2018-01-27 20:00:00,-24.9
2018-01-27 17:00:00,-23.8
2018-01-27 14:00:00,-22.5
2018-01-27 11:00:00,-25.8
2018-01-27 08:00:00,-28.9
2018-01-27 05:00:00,-29.9
2018-01-27 02:00:00,-29.9
2018-01-26 23:00:00,-29.2
2018-01-26 20:00:00,-27.4
2018-01-26 17:00:00,-26.1
2018-01-26 14:00:00,-26.9
2018-01-26 11:00:00,-29.2
2018-01-26 08:00:00,-33.5
2018-01-26 05:00:00,-33.5
2018-01-26 02:00:00,-32.9
2018-01-25 23:00:00,-32.4
2018-01-25 20:00:00,-30.7
2018-01-25 17:00:00,-29.9
2018-01-25 14:00:00,-28.4
2018-01-25 11:00:00,-29.8
2018-01-25 08:00:00,-32.7
2018-01-25 05:00:00,-34.1
2018-01-25 02:00:00,-33.6
2018-01-24 23:00:00,-31.1
2018-01-24 20:00:00,-29.3
2018-01-24 17:00:00,-28.3
2018-01-24 14:00:00,-25.8
2018-01-24 11:00:00,-28.2
2018-01-24 08:00:00,-30.0
2018-01-24 05:00:00,-32.6
2018-01-24 02:00:00,-33.4
2018-01-23 23:00:00,-32.6
2018-01-23 20:00:00,-30.3
2018-01-23 17:00:00,-30.3
2018-01-23 14:00:00,-28.6
2018-01-23 11:00:00,-31.8
2018-01-23 08:00:00,-37.5
2018-01-23 05:00:00,-37.5
2018-01-23 02:00:00,-37.2
2018-01-22 23:00:00,-37.7
2018-01-22 20:00:00,-36.8
2018-01-22 17:00:00,-35.1
2018-01-22 14:00:00,-32.4
2018-01-22 11:00:00,-33.9
2018-01-22 08:00:00,-35.7
2018-01-22 05:00:00,-34.4
2018-01-22 02:00:00,-31.3
2018-01-21 23:00:00,-29.4
2018-01-21 20:00:00,-26.5
2018-01-21 17:00:00,-22.5
2018-01-21 14:00:00,-19.5
2018-01-21 11:00:00,-19.9
2018-01-21 08:00:00,-24.5
2018-01-21 05:00:00,-22.6
2018-01-21 02:00:00,-22.6
2018-01-20 23:00:00,-21.6
2018-01-20 20:00:00,-19.9
2018-01-20 17:00:00,-19.0
2018-01-20 14:00:00,-17.8
2018-01-20 11:00:00,-19.8
2018-01-20 08:00:00,-24.6
2018-01-20 05:00:00,-23.6
2018-01-20 02:00:00,-23.5
2018-01-19 23:00:00,-21.0
